label;county_id;country_id
Polonița;21;188
Porumbenii Mari;21;188
Porumbenii Mici;21;188
Potiond;21;188
Praid;21;188
Preluca;21;188
Puntea Lupului;21;188
Racu;21;188
Rareș;21;188
Răchitiș;21;188
Recea;21;188
Remetea;21;188
Rugănești;21;188
Runc;21;188
Satu Mare;21;188
Satu Mic;21;188
Satu Nou;21;188
Săcel;21;188
Sărmaș;21;188
Sâncel;21;188
Sâncrai;21;188
Sâncrăieni;21;188
Sândominic;21;188
Sânmartin;21;188
Sânpaul;21;188
Sânsimion;21;188
Sântimbru;21;188
Sântimbru-Băi;21;188
Secuieni;21;188
Senetea;21;188
Siculeni;21;188
Sineu;21;188
Sub Cetate;21;188
Subcetate;21;188
Suseni;21;188
Șașvereș;21;188
Șicasău;21;188
Șiclod;21;188
Șimonești;21;188
Șoimeni;21;188
Șoimușu Mare;21;188
Șoimușu Mic;21;188
Tăietura;21;188
Tămașu;21;188
Tărcești;21;188
Tăureni;21;188
Târnovița;21;188
Teleac;21;188
Tibod;21;188
Toleșeni;21;188
Tomești;21;188
Toplița;21;188
Tulgheș;21;188
Turdeni;21;188
Tușnad;21;188
Tușnadu Nou;21;188
Țengheler;21;188
Uilac;21;188
Ulcani;21;188
Ulieș;21;188
Valea Boroș;21;188
Valea Capelei;21;188
Valea Gârbea;21;188
Valea Întunecoasă;21;188
Valea lui Antaloc;21;188
Valea lui Pavel;21;188
Valea Rece;21;188
Valea Rotundă;21;188
Valea Strâmbă;21;188
Valea Ugra;21;188
Valea Uzului;21;188
Várdotfalva;21;188
Vasileni;21;188
Văcărești;21;188
Văleni;21;188
Vărșag;21;188
Vidăcut;21;188
Vlăhița;21;188
Voșlăbeni;21;188
Vrabia;21;188
Zăpodea;21;188
Zetea;21;188
Abucea;22;188
Almaș-Săliște;22;188
Almașu Mic;22;188
Almașu Mic de Munte;22;188
Almașu Sec;22;188
Almășel;22;188
Alun (Boșorod);22;188
Alun (Bunila);22;188
Aninoasa;22;188
Arănieș;22;188
Archia;22;188
Ardeu;22;188
Aurel Vlaicu;22;188
Bacea;22;188
Baia de Criș;22;188
Baldovin;22;188
Balomir;22;188
Balșa;22;188
Banpotoc;22;188
Barbura;22;188
Baru;22;188
Barza;22;188
Basarabasa;22;188
Baștea;22;188
Batiz;22;188
Băcâia;22;188
Băcia;22;188
Băiești;22;188
Băița;22;188
Bălata;22;188
Bănița;22;188
Bărăștii Hațegului;22;188
Bărăștii Iliei;22;188
Bătrâna;22;188
Bățălar;22;188
Bârcea Mare;22;188
Bârcea Mică;22;188
Bârsău;22;188
Bejan;22;188
Bejan-Târnăvița;22;188
Bercu;22;188
Beriu;22;188
Birtin;22;188
Blăjeni;22;188
Blăjeni-Vulcan;22;188
Bobaia;22;188
Bobâlna;22;188
Bocșa Mare;22;188
Bocșa Mică;22;188
Boholt;22;188
Boia Bârzii;22;188
Boița;22;188
Boiu;22;188
Boiu de Jos;22;188
Boiu de Sus;22;188
Boș;22;188
Boșorod;22;188
Boz;22;188
Bozeș;22;188
Brad;22;188
Brazi;22;188
Brădățel;22;188
Brănișca;22;188
Brășeu;22;188
Brâznic;22;188
Breazova;22;188
Bretea Mureșană;22;188
Bretea Română;22;188
Bretea Streiului;22;188
Bretelin;22;188
Brotuna;22;188
Buceș;22;188
Buceș-Vulcan;22;188
Bucium;22;188
Bucium-Orlea;22;188
Bucureșci;22;188
Bujoru;22;188
Bulzeștii de Jos;22;188
Bulzeștii de Sus;22;188
Bunești;22;188
Bunila;22;188
Burjuc;22;188
Căbești;22;188
Căinelu de Jos;22;188
Căinelu de Sus;22;188
Călan;22;188
Călanu Mic;22;188
Căoi;22;188
Căraci;22;188
Cărăstău;22;188
Cărmăzănești;22;188
Cărpiniș;22;188
Căstău;22;188
Căzănești;22;188
Câmpuri de Sus;22;188
Câmpuri-Surduc;22;188
Cârjiți;22;188
Cârnești;22;188
Cerbăl;22;188
Cerbia;22;188
Cerișor;22;188
Cernișoara Florese;22;188
Certeju de Jos;22;188
Certeju de Sus;22;188
Chergheș;22;188
Chimindia;22;188
Chișcădaga;22;188
Chitid;22;188
Cigmău;22;188
Cinciș-Cerna;22;188
Cioclovina;22;188
Ciopeia;22;188
Ciula Mare;22;188
Ciula Mică;22;188
Ciulpăz;22;188
Ciumița;22;188
Ciungani;22;188
Ciungu Mare;22;188
Clopotiva;22;188
Coaja;22;188
Copaci;22;188
Coroiești;22;188
Cosești;22;188
Costești;22;188
Costești-Deal;22;188
Covragiu;22;188
Cozia;22;188
Crăciunești;22;188
Crăguiș;22;188
Cristur;22;188
Criș;22;188
Crișan;22;188
Crișcior;22;188
Criva;22;188
Crivadia;22;188
Cucuiș;22;188
Cuieș;22;188
Curechiu;22;188
Curpenii Silvașului;22;188
Cutin;22;188
Dăbâca;22;188
Dănulești;22;188
Dâncu Mare;22;188
Dâncu Mic;22;188
Dealu Mare;22;188
Dealu Mic;22;188
Deleni;22;188
Densuș;22;188
Deva;22;188
Dobra;22;188
Dobroț;22;188
Dragu-Brad;22;188
Dudești;22;188
Dumbrava;22;188
Dumbrava de Jos;22;188
Dumbrava de Sus;22;188
Dumbrăvița;22;188
Dumești;22;188
Dupăpiatră;22;188
Fața Roșie;22;188
Făgețel;22;188
Fărcădin;22;188
Fântâna;22;188
Federi;22;188
Feregi;22;188
Fintoag;22;188
Fizeș;22;188
Fizești;22;188
Folt;22;188
Fornădia;22;188
Furcșoara;22;188
Galați;22;188
Galbina;22;188
Gânțaga;22;188
Gelmar;22;188
General Berthelot;22;188
Geoagiu;22;188
Geoagiu-Băi;22;188
Ghelari;22;188
Gialacuta;22;188
Giurgești;22;188
Glodghilești;22;188
Godinești;22;188
Goleș;22;188
Gotești;22;188
Gothatea;22;188
Govăjdia;22;188
Grădiștea de Munte;22;188
Grid;22;188
Grind;22;188
Grohot;22;188
Grohoțele;22;188
Groș;22;188
Groșuri;22;188
Gura Bordului;22;188
Gurasada;22;188
Hațeg;22;188
Hărău;22;188
Haroi;22;188
Hărțăgani;22;188
Hășdat;22;188
Hășdău;22;188
Hățăgel;22;188
Herepeia;22;188
Hobița;22;188
Hobița-Grădiște;22;188
Holdea;22;188
Homorod;22;188
Hondol;22;188
Hunedoara;22;188
Ilia;22;188
Iscroni;22;188
Izvoarele;22;188
Jeledinți;22;188
Josani;22;188
Lăpugiu de Jos;22;188
Lăpugiu de Sus;22;188
Lăpușnic;22;188
Lăsău;22;188
Leauț;22;188
Lelese;22;188
Leșnic;22;188
Livada;22;188
Livadia;22;188
Livezi;22;188
Ludeștii de Jos;22;188
Ludeștii de Sus;22;188
Lunca;22;188
Lunca;22;188
Lunca Cernii de Jos;22;188
Lunca Cernii de Sus;22;188
Luncani;22;188
Luncoiu de Jos;22;188
Luncoiu de Sus;22;188
Luncșoara;22;188
Lupeni;22;188
Mada;22;188
Măceu;22;188
Măgura;22;188
Măgura-Toplița;22;188
Măgureni;22;188
Mălăiești;22;188
Mănerău;22;188
Mărtinești;22;188
Meria;22;188
Merișor (Bucureșci);22;188
Merișor (Bănița);22;188
Merișoru de Munte;22;188
Mermezeu-Văleni;22;188
Mesteacăn (Brad);22;188
Mesteacăn (Răchitova);22;188
Micănești;22;188
Mihăiești;22;188
Mihăileni;22;188
Mintia;22;188
Mosoru;22;188
Muncelu Mare;22;188
Muncelu Mic;22;188
Nandru;22;188
Nădăștia de Jos;22;188
Nădăștia de Sus;22;188
Negoiu;22;188
Nojag;22;188
Nucșoara;22;188
Obârșa;22;188
Ocișor;22;188
Ociu;22;188
Ocolișu Mare;22;188
Ocolișu Mic;22;188
Ohaba;22;188
Ohaba de sub Piatră;22;188
Ohaba Streiului;22;188
Ohaba-Ponor;22;188
Ohaba-Sibișel;22;188
Oprișești;22;188
Orăștie;22;188
Orăștioara de Jos;22;188
Orăștioara de Sus;22;188
Ormindea;22;188
Ostrov;22;188
Ostrovel;22;188
Ostrovu Mic;22;188
Panc;22;188
Panc-Săliște;22;188
Paroș;22;188
Păclișa;22;188
Păucinești;22;188
Păulești;22;188
Păuliș;22;188
Pestișu Mic;22;188
Peșteana;22;188
Peștenița;22;188
Peștera;22;188
Peștera;22;188
Peștișu Mare;22;188
Petreni;22;188
Petrești;22;188
Petrila;22;188
Petros;22;188
Petroșani;22;188
Piatra;22;188
Pișchinți;22;188
Plai;22;188
Plop;22;188
Plopi;22;188
Podele;22;188
Pogănești;22;188
Poiana;22;188
Poiana Răchițelii;22;188
Poieni (Beriu);22;188
Poieni (Densuș);22;188
Poienița;22;188
Poienița Tomii;22;188
Poienița Voinii;22;188
Pojoga;22;188
Ponor;22;188
Popești;22;188
Potingani;22;188
Prăvăleni;22;188
Pricaz;22;188
Prihodiște (Boșorod);22;188
Prihodiște (Vața de Jos);22;188
Pui;22;188
Rapoltu Mare;22;188
Rapolțel;22;188
Răchitova;22;188
Răchițaua;22;188
Rădulești;22;188
Râpaș;22;188
Râu Alb;22;188
Râu Bărbat;22;188
Râu de Mori;22;188
Râu Mic;22;188
Reea;22;188
Renghet;22;188
Reț;22;188
Ribicioara;22;188
Ribița;22;188
Rișca;22;188
Rișculița;22;188
Romos;22;188
Romoșel;22;188
Roșcani;22;188
Roșia;22;188
Rovina;22;188
Rovina;22;188
Ruda;22;188
Ruda-Brad;22;188
Runcșor;22;188
Runcu Mare;22;188
Runcu Mic;22;188
Rusești;22;188
Ruși;22;188
Rușor;22;188
Sarmizegetusa;22;188
Săcămaș;22;188
Săcărâmb;22;188
Săcel;22;188
Sălașu de Jos;22;188
Sălașu de Sus;22;188
Sălătruc;22;188
Sălciva;22;188
Săliște;22;188
Săliștioara;22;188
Sâncrai;22;188
Sânpetru;22;188
Sântandrei;22;188
Sântămăria de Piatră;22;188
Sântămăria-Orlea;22;188
Sârbi;22;188
Sereca;22;188
Sibișel (Beriu);22;188
Sibișel (Râu de Mori);22;188
Silvașu de Jos;22;188
Silvașu de Sus;22;188
Simeria;22;188
Simeria Veche;22;188
Socet;22;188
Sohodol;22;188
Spini;22;188
Stănculești;22;188
Stănija;22;188
Stăuini;22;188
Stâncești;22;188
Stâncești-Ohaba;22;188
Stejărel;22;188
Stoieneasa;22;188
Strei;22;188
Strei-Săcel;22;188
Stretea;22;188
Subcetate;22;188
Sulighete;22;188
Suseni;22;188
Șăulești;22;188
Șerel;22;188
Șesuri;22;188
Șoimuș;22;188
Ștei;22;188
Șteia;22;188
Tarnița;22;188
Tămășasa;22;188
Tămășești;22;188
Tătărăști;22;188
Tătărăștii de Criș;22;188
Tâmpa;22;188
Târnava;22;188
Târnava de Criș;22;188
Târnăvița;22;188
Târsa;22;188
Techereu;22;188
Teiu;22;188
Teliucu Inferior;22;188
Teliucu Superior;22;188
Ticera;22;188
Tisa;22;188
Tiulești;22;188
Tomești;22;188
Tomnatec;22;188
Toplița;22;188
Toplița Mureșului;22;188
Totești;22;188
Totia;22;188
Trestia;22;188
Turdaș;22;188
Turmaș;22;188
Tuștea;22;188
Țărățel;22;188
Țebea;22;188
Uibărești;22;188
Ulieș;22;188
Ulm;22;188
Unciuc;22;188
Uric;22;188
Uricani;22;188
Uroi;22;188
Ursici;22;188
Vadu;22;188
Vadu Dobrii;22;188
Vaidei;22;188
Valea;22;188
Valea Arsului;22;188
Valea Babii;22;188
Valea Bradului;22;188
Valea Dâljii;22;188
Valea Lungă;22;188
Valea Lupului;22;188
Valea Mare de Criș;22;188
Valea Nandrului;22;188
Valea Poienii;22;188
Valea Sângeorgiului;22;188
Vața de Jos;22;188
Vața de Sus;22;188
Vălari;22;188
Văleni;22;188
Văleni;22;188
Vălioara;22;188
Vălișoara;22;188
Vălișoara;22;188
Vărmaga;22;188
Vâlcele;22;188
Vâlcelele Bune;22;188
Vâlceluța;22;188
Vețel;22;188
Vica;22;188
Visca;22;188
Voiav;22;188
Vorța;22;188
Vulcan;22;188
Zam;22;188
Zăvoi;22;188
Zdrapți;22;188
Zeicani;22;188
Adâncata;23;188
Albești;23;188
Alexeni;23;188
Amara;23;188
Amara Nouă;23;188
Andrășești;23;188
Armășești;23;188
Axintele;23;188
Balaciu;23;188
Bataluri;23;188
Bărbătescu;23;188
Bărbulești;23;188
Bărcănești;23;188
Bițina-Pământeni;23;188
Bițina-Ungureni;23;188
Borănești;23;188
Bordușani;23;188
Bordușelu;23;188
Boteni;23;188
Broșteni;23;188
Bucșa;23;188
Bucu;23;188
Buești;23;188
Butoiu;23;188
Cătrunești;23;188
Căzănești;23;188
Cegani;23;188
Chiroiu-Pământeni;23;188
Chiroiu-Satu Nou;23;188
Chiroiu-Ungureni;23;188
Ciocârlia;23;188
Ciochina;23;188
Ciulnița;23;188
Cocora;23;188
Colelia;23;188
Condeești;23;188
Copuzu;23;188
Cosâmbești;23;188
Coșereni;23;188
Cotorca;23;188
Crăsanii de Jos;23;188
Crăsanii de Sus;23;188
Crunți;23;188
Drăgoești;23;188
Dridu;23;188
Dridu-Snagov;23;188
Dumitrești;23;188
Făcăeni;23;188
Fetești;23;188
Fierbinți-Târg;23;188
Fierbinții de Jos;23;188
Fierbinții de Sus;23;188
Frățilești;23;188
Fundata;23;188
Gârbovi;23;188
Gheorghe Doja;23;188
Gheorghe Lazăr;23;188
Gimbășani;23;188
Giurgeni;23;188
Grecii de Jos;23;188
Grindași;23;188
Grindu;23;188
Grivița;23;188
Gura Ialomiței;23;188
Gura Văii;23;188
Hagiești;23;188
Horia;23;188
Iazu;23;188
Ion Ghica;23;188
Ion Roată;23;188
Ivănești;23;188
Jilavele;23;188
Lăcusteni;23;188
Lilieci;23;188
Livedea;23;188
Luciu;23;188
Maia;23;188
Maltezi;23;188
Malu;23;188
Malu Roșu;23;188
Manasia;23;188
Marsilieni;23;188
Mărculești;23;188
Mihail Kogălniceanu;23;188
Miloșești;23;188
Mircea cel Bătrân;23;188
Misleanu;23;188
Moldoveni;23;188
Movila;23;188
Movileanca;23;188
Movilița;23;188
Munteni-Buzău;23;188
Murgeanca;23;188
Nenișori;23;188
Nicolești;23;188
Ograda;23;188
Orboești;23;188
Orezu;23;188
Patru Frați;23;188
Păltinișu;23;188
Perieți;23;188
Piersica;23;188
Platonești;23;188
Poiana;23;188
Progresu;23;188
Rași;23;188
Rădulești;23;188
Răsimnicea;23;188
Retezatu;23;188
Reviga;23;188
Roșiori;23;188
Rovine;23;188
Sălcioara;23;188
Sărățeni;23;188
Săveni;23;188
Scânteia;23;188
Sfântu Gheorghe;23;188
Sinești;23;188
Sintești;23;188
Slătioarele;23;188
Slobozia;23;188
Smirna;23;188
Stejaru;23;188
Stelnica;23;188
Sudiți;23;188
Tovărășia;23;188
Traian;23;188
Țăndărei;23;188
Urziceni;23;188
Valea Bisericii;23;188
Valea Ciorii;23;188
Valea Măcrișului;23;188
Vlădeni;23;188
Albești;24;188
Alexandru I. Cuza;24;188
Alexandru cel Bun;24;188
Alexeni;24;188
Alexești;24;188
Andrieșeni;24;188
Arama;24;188
Aroneanu;24;188
Avântu;24;188
Bahluiu;24;188
Balciu;24;188
Balș;24;188
Banu;24;188
Belcești;24;188
Berezlogi;24;188
Bivolari;24;188
Blaga;24;188
Boatca;24;188
Bocnița;24;188
Bodești;24;188
Bogdănești;24;188
Bogonos;24;188
Bohotin;24;188
Bojila;24;188
Boldești;24;188
Borosoaia;24;188
Boroșești;24;188
Borșa;24;188
Bosia;24;188
Boureni (Balș);24;188
Boureni (Moțca);24;188
Bran;24;188
Breazu;24;188
Broșteni;24;188
Brădicești;24;188
Brăești;24;188
Brătești;24;188
Brătuleni;24;188
Brătulești;24;188
Buda (Brăești);24;188
Buda (Lespezi);24;188
Budești;24;188
Buhalnița;24;188
Buhăeni;24;188
Bulbucani;24;188
Bursuc-Deal;24;188
Bursuc-Vale;24;188
Buruienești;24;188
Butea;24;188
Buzdug;24;188
Buznea;24;188
Bâcu;24;188
Bârlești;24;188
Bârnova;24;188
Bădeni;24;188
Băiceni;24;188
Băiceni;24;188
Bălteni;24;188
Bălușești;24;188
Bălțați;24;188
Bărbătești;24;188
Ceplenița;24;188
Cercu;24;188
Chicerea;24;188
Chilișoaia;24;188
Chiperești;24;188
Chișcăreni;24;188
Cilibiu;24;188
Cioca-Boca;24;188
Ciocârlești;24;188
Ciohorăni;24;188
Ciortești;24;188
Cireșeni;24;188
Ciurbești;24;188
Ciurea;24;188
Coada Stâncii;24;188
Coarnele Caprei;24;188
Coasta Măgurii;24;188
Cogeasca;24;188
Colțu Cornii;24;188
Comarna;24;188
Conțești;24;188
Corcodel;24;188
Cornești;24;188
Coropceni;24;188
Cosițeni;24;188
Costești;24;188
Costuleni;24;188
Cotnari;24;188
Cotu Morii;24;188
Cotu lui Ivan;24;188
Cotârgaci;24;188
Covasna;24;188
Cozia;24;188
Cozmești;24;188
Cozmești (Stolniceni-Prăjescu);24;188
Cristești (Brăești);24;188
Cristești;24;188
Cristești (Holboca);24;188
Crivești (Strunga);24;188
Crivești (Vânători);24;188
Crucea;24;188
Cucova;24;188
Cucuteni;24;188
Cucuteni (Lețcani);24;188
Curagău;24;188
Curături;24;188
Cuza Vodă (Ipatele);24;188
Cuza Vodă (Popricani);24;188
Cârjoaia;24;188
Cârlig;24;188
Cârniceni;24;188
Cărbunari;24;188
Căuești;24;188
Dagâța;24;188
Dancaș;24;188
Dancu;24;188
Deleni (Ciortești);24;188
Deleni;24;188
Dobrovăț;24;188
Dolhești;24;188
Domnița;24;188
Dorobanț;24;188
Doroșcani;24;188
Drăgușeni;24;188
Drăgănești;24;188
Dumbrava (Ciurea);24;188
Dumbrava (Lespezi);24;188
Dumbrăvița;24;188
Dumești;24;188
Dumitreștii Gălății;24;188
Dădești;24;188
Erbiceni;24;188
Fedeleșeni;24;188
Feredeni;24;188
Fetești;24;188
Filiași;24;188
Focuri;24;188
Forăști;24;188
Frenciugi;24;188
Frumușica;24;188
Frăsuleni;24;188
Fântânele (Andrieșeni);24;188
Fântânele;24;188
Făgăt;24;188
Fărcășeni;24;188
Giurgești;24;188
Glodenii Gândului;24;188
Glăvănești;24;188
Goești;24;188
Golăiești;24;188
Gorban;24;188
Goruni;24;188
Grajduri;24;188
Griești;24;188
Gropnița;24;188
Grozești;24;188
Grădinari;24;188
Gura Bohotin;24;188
Gura Bâdiliței;24;188
Gura Văii;24;188
Gârbești;24;188
Gănești;24;188
Găureni;24;188
Hadâmbu;24;188
Heci;24;188
Heleșteni;24;188
Hermeziu;24;188
Hilița;24;188
Hlincea;24;188
Hodora;24;188
Hoisești;24;188
Holboca;24;188
Holm;24;188
Homița;24;188
Horlești;24;188
Horlești (Rediu);24;188
Horodiștea;24;188
Horpaz;24;188
Humosu;24;188
Hândrești;24;188
Hârlău;24;188
Hârtoape;24;188
Hăbășești;24;188
Hălceni;24;188
Hălăucești;24;188
Hărmăneasa;24;188
Hărmăneștii Noi;24;188
Hărmăneștii Vechi;24;188
Hărpășești;24;188
Iacobeni;24;188
Iazu Nou;24;188
Iazu Vechi;24;188
Iași;24;188
Icușeni;24;188
Iepureni (Andrieșeni);24;188
Iepureni (Movileni);24;188
Ion Neculce;24;188
Iorcani;24;188
Iosupeni;24;188
Ipatele;24;188
Isaiia;24;188
Iugani;24;188
Izvoarele;24;188
Jigoreni;24;188
Kogălniceni;24;188
Larga-Jijia;24;188
Leahu-Nacu;24;188
Lespezi;24;188
Lețcani;24;188
Liteni;24;188
Luceni;24;188
Lunca;24;188
Lunca Cetățuii;24;188
Lunca Rateș;24;188
Luncași;24;188
Lungani;24;188
Lungani (Voinești);24;188
Lupăria;24;188
Maxut;24;188
Medeleni;24;188
Miclăușeni;24;188
Mihail Kogălniceanu;24;188
Mircești;24;188
Mironeasa;24;188
Miroslava;24;188
Miroslovești;24;188
Mitești;24;188
Mitoc;24;188
Moara Ciornei;24;188
Mogoșești;24;188
Mogoșești-Siret;24;188
Moimești;24;188
Moreni;24;188
Movileni (Heleșteni);24;188
Movileni;24;188
Moșna;24;188
Moțca;24;188
Muncelu de Sus;24;188
Munteni;24;188
Mânjești;24;188
Mânzătești;24;188
Măcărești;24;188
Mădârjac;24;188
Mădârjești;24;188
Mălăești;24;188
Mănăstirea;24;188
Oboroceni;24;188
Obrijeni;24;188
Onești;24;188
Oprișeni;24;188
Oproaia;24;188
Orzeni;24;188
Osoi (Comarna);24;188
Osoi (Sinești);24;188
Oțeleni;24;188
Pașcani;24;188
Perieni;24;188
Petrești;24;188
Petroșica;24;188
Picioru Lupului;24;188
Pietriș;24;188
Pietrosu;24;188
Pietrăria;24;188
Piscu Rusului;24;188
Plugari;24;188
Pocreaca;24;188
Podișu;24;188
Podolenii de Jos;24;188
Podolenii de Sus;24;188
Podu Hagiului;24;188
Podu Iloaiei;24;188
Podu Jijiei;24;188
Poiana (Deleni);24;188
Poiana (Schitu Duca);24;188
Poiana Mănăstirii;24;188
Poiana Mărului;24;188
Poiana cu Cetate;24;188
Poiana de Sus;24;188
Poiana Șcheii;24;188
Poieni;24;188
Poienile;24;188
Popești;24;188
Popricani;24;188
Potângeni;24;188
Prigoreni;24;188
Prisăcani;24;188
Probota;24;188
Proselnici;24;188
Pârcovaci;24;188
Pădureni (Grajduri);24;188
Pădureni (Popești);24;188
Păun;24;188
Păușești;24;188
Recea;24;188
Rediu (Brăești);24;188
Rediu;24;188
Rediu (Ruginoasa);24;188
Rediu (Scânteia);24;188
Rediu Aldei;24;188
Rediu Mitropoliei;24;188
Românești;24;188
Rotăria;24;188
Roșcani;24;188
Roșu;24;188
Ruginoasa;24;188
Runcu;24;188
Rusenii Noi;24;188
Rusenii Vechi;24;188
Răchiteni;24;188
Rădeni;24;188
Răducăneni;24;188
Răsboieni;24;188
Războieni;24;188
Satu Nou (Belcești);24;188
atu Nou (Schitu Duca);24;188
Satu Nou (Sirețel);24;188
Satu Nou (Șcheia);24;188
Schitu Duca;24;188
Schitu Hadâmbului;24;188
Schitu Stavnic;24;188
Scobinți;24;188
Scobâlțeni;24;188
Scoposeni (Gorban);24;188
Scoposeni (Horlești);24;188
Sculeni;24;188
Scânteia;24;188
Sinești;24;188
Sirețel;24;188
Slobozia (Ciurea);24;188
Slobozia (Deleni);24;188
Slobozia (Schitu Duca);24;188
Slobozia (Sirețel);24;188
Slobozia (Voinești);24;188
Soci;24;188
Soloneț;24;188
Spineni;24;188
Spinoasa;24;188
Sprânceana;24;188
Stejarii;24;188
Sticlăria;24;188
Stolniceni-Prăjescu;24;188
Stornești;24;188
Stroești;24;188
Strunga;24;188
Stânca (Comarna);24;188
Stânca (Victoria);24;188
Suhuleț;24;188
Sângeri;24;188
Sârca;24;188
Săcărești;24;188
Sălăgeni;24;188
Săveni;24;188
Tabăra;24;188
Tansa (Belcești);24;188
Tansa;24;188
Tarnița;24;188
Todirel;24;188
Todirești;24;188
Tomești;24;188
Topile;24;188
Totoești;24;188
Traian;24;188
Trifești;24;188
Tudor Vladimirescu;24;188
Tufeștii de Sus;24;188
Tungujei;24;188
Târgu Frumos;24;188
Tătăruși;24;188
Tăutești;24;188
Uda;24;188
Ulmi;24;188
Ungheni;24;188
Uricani;24;188
Ursoaia;24;188
Ursărești;24;188
Urșița;24;188
Vadu Vejei;24;188
Valea Adâncă;24;188
Valea Lungă;24;188
Valea Lupului;24;188
Valea Oilor;24;188
Valea Racului;24;188
Valea Satului;24;188
Valea Seacă;24;188
Valea Ursului;24;188
Vama;24;188
Vascani;24;188
Verșeni;24;188
Victoria;24;188
Vișan;24;188
Vladomira;24;188
Vlădeni;24;188
Vlădiceni;24;188
Vlădnicuț;24;188
Vocotești;24;188
Voinești;24;188
Volintirești;24;188
Vorovești;24;188
Vulturi;24;188
Vâlcelele;24;188
Vâlcica;24;188
Vânători (Popricani);24;188
Vânători;24;188
Vălenii;24;188
Zaboloteni;24;188
Zagavia;24;188
Zbereni;24;188
Zberoaia;24;188
Zece Prăjini;24;188
Zlodica;24;188
Zmeu;24;188
Șcheia (Alexandru I. Cuza);24;188
Șcheia;24;188
Șendreni;24;188
Șerbești;24;188
Șipote;24;188
Șorogari;24;188
Țibana;24;188
Țibănești;24;188
Țigănași;24;188
Țipilești;24;188
Țuțora;24;188
1 Decembrie;25;188
Afumați;25;188
Balotești;25;188
Balta Neagră;25;188
Bălăceanca;25;188
Bălteni;25;188
Berceni;25;188
Bragadiru;25;188
Brănești;25;188
Buciumeni;25;188
Buda;25;188
Buftea;25;188
Buriaș;25;188
Căciulați;25;188
Căldăraru;25;188
Cățelu;25;188
Cernica;25;188
Chiajna;25;188
Chitila;25;188
Ciofliceni;25;188
Ciolpani;25;188
Ciorogârla;25;188
Clinceni;25;188
Copăceni;25;188
Corbeanca;25;188
Cornetu;25;188
Cozieni;25;188
Creața;25;188
Crețești;25;188
Crețuleasca;25;188
Dascălu;25;188
Dărăști-Ilfov;25;188
Dârvari;25;188
Dimieni;25;188
Dobroești;25;188
Domnești;25;188
Dragomirești-Deal;25;188
Dragomirești-Vale;25;188
Dudu;25;188
Dumbrăveni;25;188
Fundeni;25;188
Gagu;25;188
Găneasa;25;188
Ghermănești;25;188
Glina;25;188
Grădiștea;25;188
Gruiu;25;188
Islaz;25;188
Izvorani;25;188
Jilava;25;188
Lipia;25;188
Lupăria;25;188
Manolache;25;188
Măgurele;25;188
Măineasca;25;188
Merii Petchii;25;188
Micșunești-Moară;25;188
Micșuneștii Mari;25;188
Moara Domnească;25;188
Moara Vlăsiei;25;188
Mogoșoaia;25;188
Nuci;25;188
Odăile;25;188
Olteni;25;188
Ordoreanu;25;188
Ostratu;25;188
Otopeni;25;188
Pantelimon;25;188
Pasărea;25;188
Periș;25;188
Petrăchioaia;25;188
Petrești;25;188
Piscu;25;188
Piteasca;25;188
Popești-Leordeni;25;188
Poșta;25;188
Roșu;25;188
Runcu;25;188
Săftica;25;188
Siliștea Snagovului;25;188
Sintești;25;188
Sitaru;25;188
Snagov;25;188
Surlari;25;188
Șanțu-Florești;25;188
Șindrilița;25;188
Ștefăneștii de Jos;25;188
Ștefăneștii de Sus;25;188
Tamași;25;188
Tâncăbești;25;188
Tânganu;25;188
Tunari;25;188
Țegheș;25;188
Vadu Anei;25;188
Vânători;25;188
Vidra;25;188
Vlădiceasca;25;188
Voluntari;25;188
Zurbaua;25;188
Ardusat;26;188
Arduzel;26;188
Arieșu de Câmp;26;188
Arieșu de Pădure;26;188
Ariniș;26;188
Aspra;26;188
Asuaju de Jos;26;188
Asuaju de Sus;26;188
Baba;26;188
Baia Mare;26;188
Baia Sprie;26;188
Băița de sub Codru;26;188
Băiuț;26;188
Băsești;26;188
Bârgău;26;188
Bârsana;26;188
Berbești;26;188
Berchez;26;188
Berchezoaia;26;188
Berința;26;188
Bicaz;26;188
Bistra;26;188
Bocicoel;26;188
Bocicoiu Mare;26;188
Bogdan Vodă;26;188
Boiereni;26;188
Boiu Mare;26;188
Bontăieni;26;188
Borcut;26;188
Borșa;26;188
Botiza;26;188
Bozânta Mare;26;188
Bozânta Mică;26;188
Breb;26;188
Brebeni;26;188
Budești;26;188
Buteasa;26;188
Buzești;26;188
Cavnic;26;188
Călinești;26;188
Cărbunari;26;188
Cărpiniș;26;188
Cătălina;26;188
Câmpulung la Tisa;26;188
Cernești;26;188
Cetățele;26;188
Chechiș;26;188
Chelința;26;188
Cicârlău;26;188
Ciocotiș;26;188
Ciuta;26;188
Coaș;26;188
Codru Butesii;26;188
Coltău;26;188
Colțirea;26;188
Copalnic;26;188
Copalnic-Deal;26;188
Copalnic-Mănăștur;26;188
Cornești;26;188
Corni;26;188
Coroieni;26;188
Coruia;26;188
Costeni;26;188
Coștiui;26;188
Crasna Vișeului;26;188
Crăciunești;26;188
Cufoaia;26;188
Culcea;26;188
Cupșeni;26;188
Curtuiușu Mare;26;188
Curtuiușu Mic;26;188
Dămăcușeni;26;188
Dănești;26;188
Dăneștii Chioarului;26;188
